2	1.5139
14.2	1.5029
28.4	1.49855
29.6	1.49775
54.8	1.49515
82.4	1.4973
84.2	1.5039
98	1.5001
114	1.4944
220	1.50325
245.8	1.50645
272	1.50575
372.1	1.5178
430	1.51935
506	1.5265
550.7	1.53355
614.4	1.54485
621.7	1.54595
628.2	1.5437
635.6	1.5459
828.4	1.58465
905.6	1.6015
920.8	1.603
930.7	1.60275
985	1.61915
1000	1.6274
3236	1.9145
3330	1.92035
9620	2.1788
9940	2.18635
32450	2.33335
32950	2.3327
223500	2.36555
918900	2.37005
932200	2.37
