0	2.8
3.225806452	6.7
6.25	10.3
9.090909091	13.6
11.76470588	17.1
14.28571429	19.5
16.66666667	21.9
18.91891892	23.8
21.05263158	24.9
23.07692308	26.2
25	27.5
26.82926829	28.8
28.57142857	29.5
30.23255814	30.1
31.81818182	32
33.33333333	33.3
34.7826087	34.7
36.17021277	36.1
37.5	36.6
38.7755102	37.5
40	38.5
41.17647059	39.9
42.30769231	40.3
43.39622642	40.7
44.44444444	41.4
45.45454545	42.5
46.42857143	42.8
47.36842105	43.3
48.27586207	43.4
49.15254237	44.5
50	45.3
