24	23.94253791	2.4698
68	67.54072308	2.46871
180	176.8172888	2.4666
432	414.1104294	2.4467
1500	1304.347826	2.4097
3900	2805.755396	1.9232
4700	3197.278912	1.8781
5600	3589.74359	1.836
6200	3827.160494	1.8193
12000	5454.545455	1.7109
16000	6153.846154	1.6805
18000	6428.571429	1.6693
30000	7500	1.6342
68000	8717.948718	1.6029
110000	9166.666667	1.592
150000	9375	1.5885
240000	9600	1.5847
390000	9750	1.5815
